image_path,source_dataset,plantwild_label,plantguard_label,label_index,mapping_status
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0279.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0418.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0071.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0181.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0215.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0327.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0202.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0018.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0100.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0286.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0095.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0267.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0109.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0005.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0126.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0085.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0253.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0014.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0125.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0202.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0369.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0057.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0013.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0140.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0175.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0298.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0329.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0090.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0128.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0190.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0078.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0056.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0058.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0015.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0083.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0214.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0168.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0307.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0186.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0052.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0228.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0247.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0182.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0297.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0331.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0180.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0017.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0097.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0190.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0302.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0219.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0258.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0259.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0138.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0258.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0245.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0049.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0030.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0234.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0072.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0081.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0266.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0132.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0380.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0050.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0431.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0109.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0184.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0394.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0034.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0291.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0272.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0057.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0201.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0165.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0258.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0006.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0137.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0094.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0435.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0028.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0246.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0129.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0145.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0131.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0192.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0456.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0403.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0044.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0424.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0163.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0092.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0189.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0142.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0295.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0010.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0232.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0129.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0095.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0300.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0083.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0068.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0321.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0405.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0130.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0264.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0344.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0233.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0082.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0111.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0004.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0254.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0296.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Baidu_0468.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0172.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Bing_0181.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat head scab/wheat_head_scab_Google_0024.jpg,plantwild_v2,wheat_head_scab,wheat_head_scab,121,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0355.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0221.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0072.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0067.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0002.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0009.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0174.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0139.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0366.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0040.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0321.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0026.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0487.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0013.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0037.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0342.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0027.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0014.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0053.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0013.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0320.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0387.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0051.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0266.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0360.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0207.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0000.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0044.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0028.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0015.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0186.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0007.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0165.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0307.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0053.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0011.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0012.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0039.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0030.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0112.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0040.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0037.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0059.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0025.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0251.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0081.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0055.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0034.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0374.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0027.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0056.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0376.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0317.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0065.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0004.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0042.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0047.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0003.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0263.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0151.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0004.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0000.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0024.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0066.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0103.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0365.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Baidu_0266.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Google_0079.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
data/raw/plantwild_v2/wheat leaf rust/wheat_leaf_rust_Bing_0058.jpg,plantwild_v2,wheat_leaf_rust,wheat_leaf_rust,122,new_label
